Replication Id,Gantt ID,ID,Unit,Equipment ID,Equipment,Equipment type,Enzyme,SKU,Batch ID,Subbatch ID,Claim time,Release time,Start use,End use,Weight in (kg),Weight out (kg),Capacity available (kg),Time booked (hrs),Time used (hrs),Run week planned,Ferm sequence,Comments
1,5,136,UPROD,61,V24,F+L,ROM,24478,3,1,17994.147510999,18012.167443999,17994.147788999,18012.167443999,44200.0,64974.0,64974.0,18.0199329999996,18.0196550000001,,,
1,3,137,UPROD,27,V01C,Harvest tank V01,ARF,4557,10,2,18004.000082999,18013.688588,18004.000082999,18013.688588,55222.577305999,55222.577305999,125000.0,9.68850500100234,9.68850500100234,0.0,0.0,
1,4,139,UPROD,41,FAM1,FAM,ARF,4557,10,2,18007.044819999,18013.688588,18007.045097999,18013.688588,37867.731916999,61345.725705999,37867.731916999,6.64376800100217,6.64349000100265,0.0,0.0,Parallel FAM
1,4,139,UPROD,42,FAM2,FAM,ARF,4557,10,2,18007.044819999,18013.688588,18007.045097999,18013.688588,37867.731916999,61345.725705999,37867.731916999,6.64376800100217,6.64349000100265,,,
1,5,139,UPROD,60,V25 group,F+L,ARF,4557,10,2,18007.044819999,18015.950814,18007.045097999,18015.950814,37867.731916999,61345.725705999,61345.725705999,8.90599400100109,8.90571600100157,,,
1,3,139,UPROD,26,V01B,Harvest tank V01,ROM,24478,3,2,17992.376480999,18016.376480999,17992.376480999,18016.376480999,71400.0,71400.0,125000.0,24.0,24.0,0.0,0.0,
1,3,139,UPROD,28,V01D,Harvest tank V01,ARF,4557,10,3,17944.800082999,18018.000082999,18018.000082999,18018.000082999,89932.268083,89932.268083,175000.0,73.1999999999971,0.0,0.0,0.0,
1,4,139,UPROD,41,FAM1,FAM,ROM,24478,3,2,18013.976481,18018.975897,18016.376480999,18018.975897,13600.0,19992.0,13600.0,4.99941599999875,2.59941600100137,0.0,0.0,
1,6,140,UPROD,74,UF 14_15,UF,ROM,24478,3,2,17994.147788999,18023.120148,17998.698539,18023.120148,84966.0,2124.15,19992.0,28.9723590010035,24.4216090000009,,,
1,5,140,UPROD,58,V21 group,F+L,ROM,24478,3,2,18013.976481,18023.120148,18016.376480999,18023.120148,13600.0,19992.0,19992.0,9.14366700000028,6.7436670010029,,,
1,2,141,UPROD,12,E2,Harvest tank E,EDP,11905,20,0,17959.100111,18029.100111,17959.100111,18029.100111,20000.0,20000.0,28000.0,70.0,70.0,,,
1,2,142,UPROD,13,E3,Harvest tank E,MAX,14825,16,0,18009.200139,18029.300138999,18025.200139,18029.300138999,20000.0,20000.0,28000.0,20.0999999989981,4.0999999989981,,,
1,3,143,UPROD,26,V01B,Harvest tank V01,ROM,24478,3,2,18016.376480999,18030.023604,18016.376480999,18030.023604,71400.0,71400.0,125000.0,13.6471230010029,13.6471230010029,0.0,0.0,
1,4,144,UPROD,41,FAM1,FAM,ROM,24478,3,2,18018.975897,18030.023604,18018.976175,18030.023604,57800.0,84966.0,57800.0,11.0477070000015,11.047429000002,0.0,0.0,
1,3,145,UPROD,28,V01D,Harvest tank V01,ARF,4557,10,3,18018.000082999,18033.777701999,18018.000082999,18033.777701999,89932.268083,89932.268083,175000.0,15.7776190000004,15.7776190000004,0.0,0.0,Parallel FAM
1,4,147,UPROD,42,FAM2,FAM,ARF,4557,10,3,18018.000082999,18033.777701999,18018.000082999,18033.777701999,89932.268083,145690.274294,89932.268083,15.7776190000004,15.7776190000004,0.0,0.0,Parallel FAM
1,4,147,UPROD,43,FAM3,FAM,ARF,4557,10,3,18018.000082999,18033.777701999,18018.000082999,18033.777701999,89932.268083,145690.274294,89932.268083,15.7776190000004,15.7776190000004,,,
1,3,147,UPROD,29,V01E,Harvest tank V01,EDP,11905,20,1,17959.100111,18036.100111,18009.100111,18036.100111,108000.0,108000.0,178000.0,77.0,27.0,0.0,0.0,
1,6,148,UPROD,73,UF 11_12,UF,ARF,4557,10,3,18007.045097999,18038.554893,18009.211007,18038.554893,207036.0,2326.247190999,145690.274294,31.5097950010022,29.3438859999987,,,
1,5,148,UPROD,59,V28 group,F+L,ARF,4557,10,3,18018.000082999,18038.554893,18018.000082999,18038.554893,89932.268083,145690.274294,145690.274294,20.5548100010019,20.5548100010019,,,
1,5,148,UPROD,60,V25 group,F+L,ARF,4557,10,3,18018.000082999,18038.554893,18018.000082999,18038.554893,89932.268083,145690.274294,145690.274294,20.5548100010019,20.5548100010019,,,
1,7,149,UPROD,86,V301,V300,ARF,4557,10,2,17997.205836,18039.554893,17997.205836,18038.554893,4652.494381999,4652.494381999,22500.0,42.3490569999994,41.3490569999994,0.0,0.0,
1,6,150,UPROD,72,UF 8_9,UF,ROM,24478,3,2,18018.976175,18041.140109,18023.526924999,18041.140109,84966.0,2124.15,84966.0,22.1639340000002,17.6131840009984,,,
1,5,150,UPROD,61,V24,F+L,ROM,24478,3,2,18018.975897,18041.140109,18018.976175,18041.140109,57800.0,84966.0,84966.0,22.1642119999997,22.1639340000002,,,
1,7,151,UPROD,87,V302,V300,ROM,24478,3,2,18003.313695,18042.140109,18003.313695,18041.140109,6372.449999999,6372.449999999,22500.0,38.8264139999992,37.8264139999992,0.0,0.0,
1,3,151,UPROD,30,V01F,Harvest tank V01,EDP,11905,20,2,18010.800055,18046.100111,18039.100111,18046.100111,162000.0,162000.0,178000.0,35.300056,7.0,0.0,0.0,
1,4,151,UPROD,41,FAM1,FAM,EDP,11905,20,1,18035.400110999,18049.855996999,18036.100111,18049.855996999,67500.0,132300.0,67500.0,14.4558859999997,13.7558859989986,0.0,0.0,
1,1,152,UPROD,4,V218,Fermenter,EDP,11901,20,0,17959.100111,18054.100111,17959.100111,18039.100111,200000.0,200000.0,200000.0,95.0,80.0,0.0,3.0,
1,0,152,UPROD,160,Ino tank 2,Inoculum,TAN,13133,21,0,18003.100138,18057.100138,18003.100138,18057.100138,151000.0,151000.0,151000.0,54.0,54.0,0.0,4.0,
1,3,153,UPROD,29,V01E,Harvest tank V01,EDP,11905,20,1,18036.100111,18058.109818,18036.100111,18058.109818,108000.0,108000.0,178000.0,22.0097070000011,22.0097070000011,0.0,0.0,
1,4,154,UPROD,41,FAM1,FAM,EDP,11905,20,1,18049.855996999,18058.109818,18049.856274999,18058.109818,40500.0,79380.0,40500.0,8.25382100100251,8.25354300099934,0.0,0.0,
1,4,154,UPROD,42,FAM2,FAM,EDP,11905,20,2,18045.400110999,18059.855996999,18046.100111,18059.855996999,67500.0,132300.0,67500.0,14.4558859999997,13.7558859989986,0.0,0.0,
1,3,154,UPROD,25,V01A,Harvest tank V01,MAX,14825,16,1,18009.200139,18063.200138,18063.200138,18063.200138,80000.0,80000.0,125000.0,53.9999989999997,0.0,0.0,0.0,
1,2,155,UPROD,11,E1,Harvest tank E,MAX,14825,16,0,18009.200139,18063.200138,18009.200139,18063.200138,20000.0,20000.0,28000.0,53.9999989999997,53.9999989999997,,,
1,1,156,UPROD,2,V140,Fermenter,ARF,4555,10,0,17914.000082999,18068.000199999,17914.000082999,18018.000082999,222170.0,222170.0,222170.0,154.000117000003,104.0,0.0,4.0,
1,0,156,UPROD,159,Ino tank 1,Inoculum,MAM,10998,11,0,18038.000228,18071.000228,18038.000228,18071.000228,144000.0,144000.0,144000.0,33.0,33.0,0.0,5.0,
1,5,156,UPROD,60,V25 group,F+L,EDP,11905,20,1,18049.855996999,18071.334597,18049.856274999,18071.334597,40500.0,79380.0,79380.0,21.4786000010026,21.4783220009995,,,
1,3,156,UPROD,25,V01A,Harvest tank V01,MAX,14825,16,1,18063.200138,18071.334625,18063.200138,18063.216805,80000.0,80000.0,125000.0,8.13448699999935,0.0166669999998703,0.0,0.0,Waiting
1,4,156,UPROD,44,MF1/2,MF,MAX,14825,16,1,18063.200138,18071.388702,18071.334625,18071.388702,22222.222222,55555.555555999,22222.222222,8.18856400000004,0.0540770000006887,0.0,0.0,
1,6,157,UPROD,75,UF 7,UF,MAX,14825,16,1,18071.334625,18071.388863,18071.354082999,18071.388863,55555.555555999,4629.62963,55555.555555999,0.0542380000006233,0.0347800009985804,,,
1,5,157,UPROD,60,V25 group,F+L,MAX,14825,16,1,18071.334625,18071.388863,18071.334625,18071.388863,22222.222222,55555.555555999,55555.555555999,0.0542380000006233,0.0542380000006233,,,
1,4,157,UPROD,44,MF1/2,MF,MAX,14825,16,1,18071.388702,18071.443058,18071.38898,18071.443058,22222.222222,55555.555555999,22222.222222,0.0543560000005527,0.0540780000010272,0.0,0.0,
1,6,158,UPROD,75,UF 7,UF,MAX,14825,16,1,18071.38898,18071.443218,18071.408437999,18071.443218,55555.555555999,4629.62963,55555.555555999,0.0542380000006233,0.0347800009985804,,,
1,5,158,UPROD,60,V25 group,F+L,MAX,14825,16,1,18071.388889999,18071.443218,18071.38898,18071.443218,22222.222222,55555.555555999,55555.555555999,0.0543280009987939,0.0542380000006233,,,
1,4,158,UPROD,44,MF1/2,MF,MAX,14825,16,1,18071.443058,18071.497413,18071.443336,18071.497413,22222.222222,55555.555555999,22222.222222,0.0543550000002142,0.0540770000006887,0.0,0.0,
1,6,159,UPROD,75,UF 7,UF,MAX,14825,16,1,18071.443336,18071.497573,18071.462792999,18071.497573,55555.555555999,4629.62963,55555.555555999,0.0542370000002848,0.0347800010022183,,,
1,5,159,UPROD,60,V25 group,F+L,MAX,14825,16,1,18071.443245999,18071.497573,18071.443336,18071.497573,22222.222222,55555.555555999,55555.555555999,0.0543270010020933,0.0542370000002848,,,
1,3,160,UPROD,25,V01A,Harvest tank V01,MAX,14825,16,1,18071.334625,18071.530148,18071.334625,18071.530148,80000.0,80000.0,125000.0,0.19552300000214,0.19552300000214,0.0,0.0,
1,4,161,UPROD,44,MF1/2,MF,MAX,14825,16,1,18071.497413,18071.530148,18071.497691,18071.530148,13333.333333,33333.333333,13333.333333,0.0327350000006845,0.032457000001159,0.0,0.0,
1,5,161,UPROD,60,V25 group,F+L,MAX,14825,16,1,18071.497600999,18071.538016999,18071.497691,18071.538016999,13333.333333,33333.333333,33333.333333,0.0404159999998228,0.0403259989980143,,,
1,6,162,UPROD,74,UF 14_15,UF,EDP,11905,20,1,18036.100111,18072.070605,18039.739226999,18072.070605,132300.0,5292.0,132300.0,35.9704940000011,32.3313780009994,,,
1,5,162,UPROD,58,V21 group,F+L,EDP,11905,20,1,18035.400110999,18072.070605,18036.100111,18072.070605,67500.0,132300.0,132300.0,36.6704940010022,35.9704940000011,,,
1,2,163,UPROD,12,E2,Harvest tank E,FUR,11010,4,0,18029.100138999,18072.476509,18029.100138999,18072.476509,0.0,0.0,28000.0,43.3763700009986,43.3763700009986,,,
1,2,164,UPROD,14,E4,Harvest tank E,FUR,11010,4,0,18029.100138999,18072.476509,18029.100138999,18072.476509,0.0,0.0,28000.0,43.3763700009986,43.3763700009986,,,
1,4,164,UPROD,42,FAM2,FAM,EDP,11905,20,2,18059.855996999,18073.19813,18059.856274999,18073.19813,27000.0,52920.0,27000.0,13.3421330010024,13.3418550009992,0.0,0.0,
1,3,164,UPROD,26,V01B,Harvest tank V01,MAX,14825,16,2,18047.900083,18079.200138,18079.200138,18079.200138,120000.0,120000.0,125000.0,31.3000549999997,0.0,0.0,0.0,
1,4,164,UPROD,44,MF1/2,MF,MAX,14825,16,2,18079.200138,18079.221785999,18079.200138,18079.221785999,8888.888888999,22222.222222,8888.888888999,0.0216479990012886,0.0216479990012886,0.0,0.0,
1,6,165,UPROD,75,UF 7,UF,MAX,14825,16,2,18071.497691,18079.233508,18071.517148999,18079.233508,55555.555555999,4629.62963,22222.222222,7.73581700000068,7.71635900100227,,,
1,5,165,UPROD,60,V25 group,F+L,MAX,14825,16,2,18079.200138,18079.233508,18079.200138,18079.233508,8888.888888999,22222.222222,22222.222222,0.033370000001014,0.033370000001014,,,
1,4,165,UPROD,44,MF1/2,MF,MAX,14825,16,2,18079.221785999,18079.287614,18079.233536,18079.287614,22222.222222,55555.555555999,22222.222222,0.0658280009993177,0.0540780000010272,0.0,0.0,
1,6,166,UPROD,75,UF 7,UF,MAX,14825,16,2,18079.233536,18079.287774,18079.252993999,18079.287774,55555.555555999,4629.62963,55555.555555999,0.0542380000006233,0.0347800009985804,,,
1,5,166,UPROD,60,V25 group,F+L,MAX,14825,16,2,18079.233536,18079.287774,18079.233536,18079.287774,22222.222222,55555.555555999,55555.555555999,0.0542380000006233,0.0542380000006233,,,
1,4,166,UPROD,44,MF1/2,MF,MAX,14825,16,2,18079.287614,18079.341969,18079.287891,18079.341969,22222.222222,55555.555555999,22222.222222,0.0543550000002142,0.0540780000010272,0.0,0.0,
1,6,167,UPROD,75,UF 7,UF,MAX,14825,16,2,18079.287891,18079.342129,18079.307348999,18079.342129,55555.555555999,4629.62963,55555.555555999,0.0542380000006233,0.0347800010022183,,,
1,5,167,UPROD,60,V25 group,F+L,MAX,14825,16,2,18079.287801999,18079.342129,18079.287891,18079.342129,22222.222222,55555.555555999,55555.555555999,0.0543270010020933,0.0542380000006233,,,
1,4,167,UPROD,44,MF1/2,MF,MAX,14825,16,2,18079.341969,18079.396324,18079.342247,18079.396324,22222.222222,55555.555555999,22222.222222,0.0543550000002142,0.0540770000006887,0.0,0.0,
1,6,168,UPROD,75,UF 7,UF,MAX,14825,16,2,18079.342247,18079.396484,18079.361704999,18079.396484,55555.555555999,4629.62963,55555.555555999,0.0542370000002848,0.0347790010018798,,,
1,5,168,UPROD,60,V25 group,F+L,MAX,14825,16,2,18079.342156999,18079.396484,18079.342247,18079.396484,22222.222222,55555.555555999,55555.555555999,0.0543270010020933,0.0542370000002848,,,
1,4,168,UPROD,44,MF1/2,MF,MAX,14825,16,2,18079.396324,18079.45068,18079.396602,18079.45068,22222.222222,55555.555555999,22222.222222,0.0543560000005527,0.0540780000010272,0.0,0.0,
1,6,169,UPROD,75,UF 7,UF,MAX,14825,16,2,18079.396602,18079.45084,18079.41606,18079.45084,55555.555555999,4629.62963,55555.555555999,0.0542380000006233,0.0347800000017742,,,
1,5,169,UPROD,60,V25 group,F+L,MAX,14825,16,2,18079.396511999,18079.45084,18079.396602,18079.45084,22222.222222,55555.555555999,55555.555555999,0.0543280010024318,0.0542380000006233,,,
1,3,170,UPROD,26,V01B,Harvest tank V01,MAX,14825,16,2,18079.200138,18079.505034999,18079.200138,18079.505034999,120000.0,120000.0,125000.0,0.304896999001357,0.304896999001357,0.0,0.0,
1,4,171,UPROD,44,MF1/2,MF,MAX,14825,16,2,18079.45068,18079.505034999,18079.450957,18079.505034999,22222.222222,55555.555555999,22222.222222,0.05435499899977,0.0540779990005831,0.0,0.0,
1,6,172,UPROD,75,UF 7,UF,MAX,14825,16,2,18079.450957,18079.505195,18079.470415,18079.505195,55555.555555999,4629.62963,55555.555555999,0.0542380000006233,0.0347800000017742,,,
1,5,172,UPROD,60,V25 group,F+L,MAX,14825,16,2,18079.450868,18079.505195,18079.450957,18079.505195,22222.222222,55555.555555999,55555.555555999,0.0543270000016491,0.0542380000006233,,,
1,6,173,UPROD,72,UF 8_9,UF,EDP,11905,20,2,18046.100111,18082.070605,18049.739226999,18082.070605,132300.0,5292.0,132300.0,35.9704940000011,32.3313780009994,,,
1,5,173,UPROD,59,V28 group,F+L,EDP,11905,20,2,18045.400110999,18082.070605,18046.100111,18082.070605,67500.0,132300.0,132300.0,36.6704940010022,35.9704940000011,,,
